,0,1,2,,,0,1,2
KNDC1,1,0,0,,,,,
KNOP1,1,0,0,,,,,
KPNA1,1,0,0,,,,,
KPNA2,1,0,0,,,,,
KPNA5,1,0,0,,,,,
KRAS,1,0,0,,,,,
KRBA2,1,0,0,,,,,
KRCC1,1,0,0,,,,,
KRT10,1,0,0,,,,,
KRT13,1,0,0,,,,,
KRT17,1,0,0,,,,,
KRT19,1,0,0,,,,,
KRT20,1,0,0,,,,,
KRT26,1,0,0,,,,,
KRT36,1,0,0,,,,,
KRT6B,1,0,0,,,,,
KRT6C,1,0,0,,,,,
KRT7,1,0,0,,,,,
KRT75,1,0,0,,,,,
KRT76,1,0,0,,,,,
KRT84,1,0,0,,,,,
KRT85,1,0,0,,,,,
KRTAP1-4,1,0,0,,,,,
KRTAP10-12,1,0,0,,,,,
KRTAP10-8,1,0,0,,,,,
KRTAP10-9,1,0,0,,,,,
KRTAP11-1,1,0,0,,,,,
KRTAP12-1,1,0,0,,,,,
KRTAP13-1,1,0,0,,,,,
KRTAP19-5,1,0,0,,,,,
KRTAP2-4,1,0,0,,,,,
KRTAP20-2,1,0,0,,,,,
KRTAP29-1,1,0,0,,,,,
KRTAP3-1,1,0,0,,,,,
KRTAP4-12,1,0,0,,,,,
KRTAP5-3,1,0,0,,,,,
KRTAP5-8,1,0,0,,,,,
KRTAP5-9,1,0,0,,,,,
KRTAP9-3,1,0,0,,,,,
KRTAP9-4,1,0,0,,,,,
KRTDAP,1,0,0,,,,,
KSR1,1,0,0,,,,,
KYNU,1,0,0,,,,,
L3HYPDH,1,0,0,,,,,
L3MBTL2,1,0,0,,,,,
LACC1,1,0,0,,,,,
LACRT,1,0,0,,,,,
LALBA,1,0,0,,,,,
LAMA1,1,0,0,,,,,
LAMA3,1,0,0,,,,,
LAMB1,1,0,0,,,,,
LAMP5,1,0,0,,,,,
LAMTOR4,1,0,0,,,,,
LARP1B,1,0,0,,,,,
LARP4B,1,0,0,,,,,
LARP6,1,0,0,,,,,
LARS2,1,0,0,,,,,
LBP,1,0,0,,,,,
LCE1B,1,0,0,,,,,
LCE1D,1,0,0,,,,,
LCE1E,1,0,0,,,,,
LCE2B,1,0,0,,,,,
LCE2D,1,0,0,,,,,
LCE3B,1,0,0,,,,,
LCE3C,1,0,0,,,,,
LCE3D,1,0,0,,,,,
LCE5A,1,0,0,,,,,
LCK,1,0,0,,,,,
LCN1,1,0,0,,,,,
LCN12,1,0,0,,,,,
LCN6,1,0,0,,,,,
LCN8,1,0,0,,,,,
LCNL1,1,0,0,,,,,
LCOR,1,0,0,,,,,
LCORL,1,0,0,,,,,
LCP2,1,0,0,,,,,
LCT,1,0,0,,,,,
LCTL,1,0,0,,,,,
LDB1,1,0,0,,,,,
LDHA,1,0,0,,,,,
LDHB,1,0,0,,,,,
LDLRAP1,1,0,0,,,,,
LEAP2,1,0,0,,,,,
LECT2,1,0,0,,,,,
LEFTY1,1,0,0,,,,,
LEFTY2,1,0,0,,,,,
LEKR1,1,0,0,,,,,
LELP1,1,0,0,,,,,
LENEP,1,0,0,,,,,
LENG1,1,0,0,,,,,
LENG9,1,0,0,,,,,
LEPR,1,0,0,,,,,
P3H4,1,0,0,,,,,
LETM2,1,0,0,,,,,
LGALS1,1,0,0,,,,,
LGALS12,1,0,0,,,,,
LGALS13,1,0,0,,,,,
LGALS14,1,0,0,,,,,
LGALS2,1,0,0,,,,,
LGALS3BP,1,0,0,,,,,
LGALS9,1,0,0,,,,,
LGALSL,1,0,0,,,,,
LGI1,1,0,0,,,,,
LGMN,1,0,0,,,,,
LGR4,1,0,0,,,,,
LHCGR,1,0,0,,,,,
LHFPL2,1,0,0,,,,,
LHX1,1,0,0,,,,,
LIAS,1,0,0,,,,,
LIF,1,0,0,,,,,
LIG1,1,0,0,,,,,
LILRA5,1,0,0,,,,,
LILRB3,1,0,0,,,,,
LIMCH1,1,0,0,,,,,
LIME1,1,0,0,,,,,
LIMK2,1,0,0,,,,,
LIMS2,1,0,0,,,,,
LIN37,1,0,0,,,,,
LIN7A,1,0,0,,,,,
LIN7B,1,0,0,,,,,
LIN7C,1,0,0,,,,,
LIN9,1,0,0,,,,,
LINGO1,1,0,0,,,,,
LIPA,1,0,0,,,,,
LIPE,1,0,0,,,,,
LIPJ,1,0,0,,,,,
LIPM,1,0,0,,,,,
LIPT2,1,0,0,,,,,
LITAF,1,0,0,,,,,
LIX1,1,0,0,,,,,
LLGL2,1,0,0,,,,,
LMAN1,1,0,0,,,,,
LMAN1L,1,0,0,,,,,
LMAN2,1,0,0,,,,,
LMBR1,1,0,0,,,,,
LMBR1L,1,0,0,,,,,
LMBRD2,1,0,0,,,,,
LMCD1,1,0,0,,,,,
LMF1,1,0,0,,,,,
LMF2,1,0,0,,,,,
LMNA,1,0,0,,,,,
LMNB1,1,0,0,,,,,
LMNB2,1,0,0,,,,,
LMNTD1,1,0,0,,,,,
LMNTD2,1,0,0,,,,,
LMO2,1,0,0,,,,,
LMO4,1,0,0,,,,,
LMO7,1,0,0,,,,,
LMOD2,1,0,0,,,,,
LMTK2,1,0,0,,,,,
PRAMEF18,1,0,0,,,,,
REXO5,1,0,0,,,,,
BORCS5,1,0,0,,,,,
LONRF2,1,0,0,,,,,
LOR,1,0,0,,,,,
LOXL1,1,0,0,,,,,
LPCAT1,1,0,0,,,,,
LPCAT2,1,0,0,,,,,
LPIN3,1,0,0,,,,,
LPL,1,0,0,,,,,
LPO,1,0,0,,,,,
PLPPR1,1,0,0,,,,,
PLPPR2,1,0,0,,,,,
LRBA,1,0,0,,,,,
LRFN2,1,0,0,,,,,
LRFN4,1,0,0,,,,,
LRFN5,1,0,0,,,,,
LRG1,1,0,0,,,,,
LRGUK,1,0,0,,,,,
LRIF1,1,0,0,,,,,
LRIG1,1,0,0,,,,,
LRIT3,1,0,0,,,,,
LRP1B,1,0,0,,,,,
LRP3,1,0,0,,,,,
LRP4,1,0,0,,,,,
LRP8,1,0,0,,,,,
LRRC14B,1,0,0,,,,,
LRRC15,1,0,0,,,,,
CARMIL1,1,0,0,,,,,
LRRC19,1,0,0,,,,,
LRRC20,1,0,0,,,,,
LRRC24,1,0,0,,,,,
LRRC28,1,0,0,,,,,
LRRC30,1,0,0,,,,,
LRRC31,1,0,0,,,,,
LRRC34,1,0,0,,,,,
LRRC36,1,0,0,,,,,
LRRC37A3,1,0,0,,,,,
LRRC38,1,0,0,,,,,
LRRC40,1,0,0,,,,,
LRRC41,1,0,0,,,,,
LRRC42,1,0,0,,,,,
LRRC47,1,0,0,,,,,
LRRC55,1,0,0,,,,,
LRRC57,1,0,0,,,,,
LRRC59,1,0,0,,,,,
LRRC61,1,0,0,,,,,
LRRC63,1,0,0,,,,,
LRRC66,1,0,0,,,,,
LRRC74A,1,0,0,,,,,
LRRC75B,1,0,0,,,,,
LRRC8A,1,0,0,,,,,
LRRC8E,1,0,0,,,,,
LRRCC1,1,0,0,,,,,
LRRD1,1,0,0,,,,,
LRRFIP1,1,0,0,,,,,
LRRIQ1,1,0,0,,,,,
LRRN1,1,0,0,,,,,
LRRN3,1,0,0,,,,,
LRRTM2,1,0,0,,,,,
LRRTM4,1,0,0,,,,,
LRSAM1,1,0,0,,,,,
LRTM1,1,0,0,,,,,
LRTM2,1,0,0,,,,,
LSAMP,1,0,0,,,,,
LSM11,1,0,0,,,,,
LSM14A,1,0,0,,,,,
LSM14B,1,0,0,,,,,
LSM2,1,0,0,,,,,
LSM3,1,0,0,,,,,
LSM8,1,0,0,,,,,
LST1,1,0,0,,,,,
LTA,1,0,0,,,,,
LTB4R,1,0,0,,,,,
LTF,1,0,0,,,,,
LTK,1,0,0,,,,,
LUC7L2,1,0,0,,,,,
LURAP1,1,0,0,,,,,
LUZP1,1,0,0,,,,,
LUZP2,1,0,0,,,,,
LY6D,1,0,0,,,,,
LY6G5B,1,0,0,,,,,
LY6G6C,1,0,0,,,,,
LY6K,1,0,0,,,,,
LY86,1,0,0,,,,,
LY9,1,0,0,,,,,
LYN,1,0,0,,,,,
LYPD2,1,0,0,,,,,
LYPLA1,1,0,0,,,,,
LYRM4,1,0,0,,,,,
ETFRF1,1,0,0,,,,,
LYRM9,1,0,0,,,,,
LYSMD1,1,0,0,,,,,
LYSMD3,1,0,0,,,,,
LYZL1,1,0,0,,,,,
M1AP,1,0,0,,,,,
M6PR,1,0,0,,,,,
MACROD1,1,0,0,,,,,
MACROD2,1,0,0,,,,,
MADCAM1,1,0,0,,,,,
MAFK,1,0,0,,,,,
MAG,1,0,0,,,,,
MAK,1,0,0,,,,,
MAK16,1,0,0,,,,,
MAL,1,0,0,,,,,
MALSU1,1,0,0,,,,,
MAMDC4,1,0,0,,,,,
MAML1,1,0,0,,,,,
MAMSTR,1,0,0,,,,,
MAN1A2,1,0,0,,,,,
MAN1B1,1,0,0,,,,,
MAN2A2,1,0,0,,,,,
MAN2B1,1,0,0,,,,,
MAN2B2,1,0,0,,,,,
MANBA,1,0,0,,,,,
MANF,1,0,0,,,,,
MANSC1,1,0,0,,,,,
MANSC4,1,0,0,,,,,
MAP1A,1,0,0,,,,,
MAP1LC3C,1,0,0,,,,,
MAP1S,1,0,0,,,,,
MAP2,1,0,0,,,,,
MAP2K1,1,0,0,,,,,
MAP3K10,1,0,0,,,,,
MAP3K12,1,0,0,,,,,
MAP3K2,1,0,0,,,,,
MAP3K4,1,0,0,,,,,
MAP3K7CL,1,0,0,,,,,
MAP3K9,1,0,0,,,,,
MAP4K4,1,0,0,,,,,
MAP7D1,1,0,0,,,,,
MAP9,1,0,0,,,,,
MAPK14,1,0,0,,,,,
MAPK1IP1L,1,0,0,,,,,
MAPK4,1,0,0,,,,,
MAPK6,1,0,0,,,,,
MAPKAP1,1,0,0,,,,,
MAPKAPK2,1,0,0,,,,,
MAPKAPK3,1,0,0,,,,,
MAPKBP1,1,0,0,,,,,
MAPRE3,1,0,0,,,,,
1-Mar,1,0,0,,,,,
2-Mar,1,0,0,,,,,
3-Mar,1,0,0,,,,,
6-Mar,1,0,0,,,,,
9-Mar,1,0,0,,,,,
MARK1,1,0,0,,,,,
MARS,1,0,0,,,,,
MASP1,1,0,0,,,,,
MAST1,1,0,0,,,,,
MAST2,1,0,0,,,,,
MAST4,1,0,0,,,,,
MAT1A,1,0,0,,,,,
MAU2,1,0,0,,,,,
MBD1,1,0,0,,,,,
MBD3L1,1,0,0,,,,,
MBD6,1,0,0,,,,,
MBIP,1,0,0,,,,,
MBLAC1,1,0,0,,,,,
MBOAT2,1,0,0,,,,,
MC1R,1,0,0,,,,,
MC3R,1,0,0,,,,,
MCAT,1,0,0,,,,,
MCC,1,0,0,,,,,
MCCC2,1,0,0,,,,,
MCEE,1,0,0,,,,,
MCEMP1,1,0,0,,,,,
MCHR1,1,0,0,,,,,
MCIDAS,1,0,0,,,,,
MCM10,1,0,0,,,,,
MCM3,1,0,0,,,,,
MCM3AP,1,0,0,,,,,
MCM9,1,0,0,,,,,
MCOLN1,1,0,0,,,,,
MCTP2,1,0,0,,,,,
MCU,1,0,0,,,,,
MDH2,1,0,0,,,,,
MDK,1,0,0,,,,,
MDM4,1,0,0,,,,,
MDN1,1,0,0,,,,,
MED10,1,0,0,,,,,
MED12L,1,0,0,,,,,
MED15,1,0,0,,,,,
MED17,1,0,0,,,,,
MED18,1,0,0,,,,,
MED22,1,0,0,,,,,
MED24,1,0,0,,,,,
MED27,1,0,0,,,,,
MED29,1,0,0,,,,,
MED30,1,0,0,,,,,
MED31,1,0,0,,,,,
MED8,1,0,0,,,,,
MEDAG,1,0,0,,,,,
MEF2C,1,0,0,,,,,
MEGF10,1,0,0,,,,,
MEGF9,1,0,0,,,,,
MEI4,1,0,0,,,,,
MELK,1,0,0,,,,,
MEN1,1,0,0,,,,,
MEOX1,1,0,0,,,,,
MEOX2,1,0,0,,,,,
MEPCE,1,0,0,,,,,
MESP2,1,0,0,,,,,
METAP2,1,0,0,,,,,
METRN,1,0,0,,,,,
METTL11B,1,0,0,,,,,
METTL15,1,0,0,,,,,
METTL18,1,0,0,,,,,
EEF1AKMT3,1,0,0,,,,,
METTL23,1,0,0,,,,,
METTL24,1,0,0,,,,,
METTL25,1,0,0,,,,,
METTL2B,1,0,0,,,,,
METTL4,1,0,0,,,,,
METTL7B,1,0,0,,,,,
METTL9,1,0,0,,,,,
MFAP3,1,0,0,,,,,
MFAP3L,1,0,0,,,,,
MFN1,1,0,0,,,,,
MFN2,1,0,0,,,,,
MFRP,1,0,0,,,,,
MFSD1,1,0,0,,,,,
MFSD6,1,0,0,,,,,
MFSD7,1,0,0,,,,,
MGA,1,0,0,,,,,
MGARP,1,0,0,,,,,
MGAT4A,1,0,0,,,,,
MGAT4B,1,0,0,,,,,
MGAT5B,1,0,0,,,,,
MGMT,1,0,0,,,,,
MGRN1,1,0,0,,,,,
MGST3,1,0,0,,,,,
MIA,1,0,0,,,,,
MIA2,1,0,0,,,,,
MIB2,1,0,0,,,,,
MICAL1,1,0,0,,,,,
MICAL2,1,0,0,,,,,
MICAL3,1,0,0,,,,,
MICALL1,1,0,0,,,,,
MICU1,1,0,0,,,,,
MIEF1,1,0,0,,,,,
MIEF2,1,0,0,,,,,
MIEN1,1,0,0,,,,,
MIER2,1,0,0,,,,,
MIER3,1,0,0,,,,,
MIIP,1,0,0,,,,,
MINPP1,1,0,0,,,,,
MIOX,1,0,0,,,,,
MIS12,1,0,0,,,,,
MIS18A,1,0,0,,,,,
MITF,1,0,0,,,,,
MIXL1,1,0,0,,,,,
MKKS,1,0,0,,,,,
MKNK2,1,0,0,,,,,
MKX,1,0,0,,,,,
MLANA,1,0,0,,,,,
MLC1,1,0,0,,,,,
MLF1,1,0,0,,,,,
MLF2,1,0,0,,,,,
MLIP,1,0,0,,,,,
AFDN,1,0,0,,,,,
MLX,1,0,0,,,,,
MLXIPL,1,0,0,,,,,
MMAB,1,0,0,,,,,
MMD,1,0,0,,,,,
MMD2,1,0,0,,,,,
MME,1,0,0,,,,,
MMP10,1,0,0,,,,,
MMP13,1,0,0,,,,,
MMP17,1,0,0,,,,,
MMP19,1,0,0,,,,,
MMP23B,1,0,0,,,,,
MMP27,1,0,0,,,,,
MMP3,1,0,0,,,,,
MMP7,1,0,0,,,,,
MMP9,1,0,0,,,,,
MMRN1,1,0,0,,,,,
MMRN2,1,0,0,,,,,
MMS22L,1,0,0,,,,,
MNAT1,1,0,0,,,,,
MNS1,1,0,0,,,,,
MNT,1,0,0,,,,,
MOAP1,1,0,0,,,,,
MOB1A,1,0,0,,,,,
MOB3A,1,0,0,,,,,
MOCS3,1,0,0,,,,,
MOGAT2,1,0,0,,,,,
MOGAT3,1,0,0,,,,,
MON1A,1,0,0,,,,,
MORC2,1,0,0,,,,,
MORN3,1,0,0,,,,,
MOS,1,0,0,,,,,
MOV10,1,0,0,,,,,
MOV10L1,1,0,0,,,,,
MOXD1,1,0,0,,,,,
MPEG1,1,0,0,,,,,
MPG,1,0,0,,,,,
MPI,1,0,0,,,,,
MPLKIP,1,0,0,,,,,
MPND,1,0,0,,,,,
MPP5,1,0,0,,,,,
MPP6,1,0,0,,,,,
MPP7,1,0,0,,,,,
MPV17,1,0,0,,,,,
MPV17L2,1,0,0,,,,,
MPZ,1,0,0,,,,,
MPZL2,1,0,0,,,,,
MPZL3,1,0,0,,,,,
MR1,1,0,0,,,,,
MRAS,1,0,0,,,,,
MRE11,1,0,0,,,,,
MRFAP1,1,0,0,,,,,
MRFAP1L1,1,0,0,,,,,
MRGPRG,1,0,0,,,,,
MRGPRX3,1,0,0,,,,,
MROH1,1,0,0,,,,,
MROH9,1,0,0,,,,,
MRPL12,1,0,0,,,,,
MRPL14,1,0,0,,,,,
MRPL15,1,0,0,,,,,
MRPL19,1,0,0,,,,,
MRPL2,1,0,0,,,,,
MRPL20,1,0,0,,,,,
MRPL23,1,0,0,,,,,
MRPL30,1,0,0,,,,,
MRPL32,1,0,0,,,,,
MRPL33,1,0,0,,,,,
MRPL35,1,0,0,,,,,
MRPL4,1,0,0,,,,,
MRPL45,1,0,0,,,,,
MRPL46,1,0,0,,,,,
MRPL47,1,0,0,,,,,
MRPL52,1,0,0,,,,,
MRPL53,1,0,0,,,,,
MRPL54,1,0,0,,,,,
MRPL55,1,0,0,,,,,
MRPS10,1,0,0,,,,,
MRPS16,1,0,0,,,,,
MRPS18A,1,0,0,,,,,
MRPS18B,1,0,0,,,,,
MRPS18C,1,0,0,,,,,
MRPS21,1,0,0,,,,,
MRPS22,1,0,0,,,,,
MRPS25,1,0,0,,,,,
MRPS30,1,0,0,,,,,
MRPS33,1,0,0,,,,,
MRPS35,1,0,0,,,,,
MRPS36,1,0,0,,,,,
MRPS9,1,0,0,,,,,
MRRF,1,0,0,,,,,
MRS2,1,0,0,,,,,
MRVI1,1,0,0,,,,,
MS4A1,1,0,0,,,,,
MS4A15,1,0,0,,,,,
MS4A2,1,0,0,,,,,
MS4A3,1,0,0,,,,,
MS4A8,1,0,0,,,,,
MSANTD4,1,0,0,,,,,
MSGN1,1,0,0,,,,,
MSH5,1,0,0,,,,,
MSH6,1,0,0,,,,,
MSL2,1,0,0,,,,,
MSMB,1,0,0,,,,,
MSMO1,1,0,0,,,,,
MSMP,1,0,0,,,,,
MSRB1,1,0,0,,,,,
MSTO1,1,0,0,,,,,
MSX2,1,0,0,,,,,
MT1A,1,0,0,,,,,
MT1B,1,0,0,,,,,
MT1F,1,0,0,,,,,
MT1H,1,0,0,,,,,
MT1X,1,0,0,,,,,
MT2A,1,0,0,,,,,
MTA2,1,0,0,,,,,
MTAP,1,0,0,,,,,
MTBP,1,0,0,,,,,
MTCH1,1,0,0,,,,,
MTCH2,1,0,0,,,,,
MTERF1,1,0,0,,,,,
MTERF2,1,0,0,,,,,
MTF1,1,0,0,,,,,
MTF2,1,0,0,,,,,
TESMIN,1,0,0,,,,,
MTMR11,1,0,0,,,,,
MTMR14,1,0,0,,,,,
MTMR4,1,0,0,,,,,
MTMR6,1,0,0,,,,,
MTNR1B,1,0,0,,,,,
MTPAP,1,0,0,,,,,
MTPN,1,0,0,,,,,
MTRNR2L1,1,0,0,,,,,
MTRNR2L2,1,0,0,,,,,
MTRNR2L5,1,0,0,,,,,
MTSS1L,1,0,0,,,,,
MTTP,1,0,0,,,,,
MTUS1,1,0,0,,,,,
MTUS2,1,0,0,,,,,
MUC4,1,0,0,,,,,
MUC5B,1,0,0,,,,,
MUC7,1,0,0,,,,,
MUCL1,1,0,0,,,,,
MUSK,1,0,0,,,,,
MUSTN1,1,0,0,,,,,
MVD,1,0,0,,,,,
MVP,1,0,0,,,,,
MX2,1,0,0,,,,,
MYBL2,1,0,0,,,,,
MYC,1,0,0,,,,,
MYCBP,1,0,0,,,,,
MYF6,1,0,0,,,,,
MYH15,1,0,0,,,,,
MYH2,1,0,0,,,,,
MYH3,1,0,0,,,,,
MYH7,1,0,0,,,,,
MYL2,1,0,0,,,,,
MYL6B,1,0,0,,,,,
MYL7,1,0,0,,,,,
MYL9,1,0,0,,,,,
MYLK2,1,0,0,,,,,
MYLK3,1,0,0,,,,,
MYO19,1,0,0,,,,,
MYO1B,1,0,0,,,,,
MYO1D,1,0,0,,,,,
MYO1G,1,0,0,,,,,
MYO3A,1,0,0,,,,,
MYO5A,1,0,0,,,,,
MYO5B,1,0,0,,,,,
MYO6,1,0,0,,,,,
MYO7B,1,0,0,,,,,
MYOG,1,0,0,,,,,
MYRF,1,0,0,,,,,
MYT1L,1,0,0,,,,,
N4BP2,1,0,0,,,,,
N4BP2L1,1,0,0,,,,,
EEF1AKMT1,1,0,0,,,,,
NAA15,1,0,0,,,,,
NAA20,1,0,0,,,,,
NAA25,1,0,0,,,,,
NAA30,1,0,0,,,,,
NAA38,1,0,0,,,,,
NAA50,1,0,0,,,,,
NAAA,1,0,0,,,,,
NABP2,1,0,0,,,,,
NACA2,1,0,0,,,,,
NACAD,1,0,0,,,,,
NACC1,1,0,0,,,,,
NADK2,1,0,0,,,,,
NADSYN1,1,0,0,,,,,
NAGK,1,0,0,,,,,
NAGLU,1,0,0,,,,,
NAGPA,1,0,0,,,,,
NANOG,1,0,0,,,,,
NANOGNB,1,0,0,,,,,
NAPEPLD,1,0,0,,,,,
NARS2,1,0,0,,,,,
NAT1,1,0,0,,,,,
NAT10,1,0,0,,,,,
NAT16,1,0,0,,,,,
NAT6,1,0,0,,,,,
NAT8,1,0,0,,,,,
NAV2,1,0,0,,,,,
NAV3,1,0,0,,,,,
NBEAL1,1,0,0,,,,,
NBEAL2,1,0,0,,,,,
NBPF15,1,0,0,,,,,
NBPF6,1,0,0,,,,,
NCAPD2,1,0,0,,,,,
NCAPG,1,0,0,,,,,
NCBP2,1,0,0,,,,,
NCCRP1,1,0,0,,,,,
NCF2,1,0,0,,,,,
NCK1,1,0,0,,,,,
NCK2,1,0,0,,,,,
NCL,1,0,0,,,,,
NCOA1,1,0,0,,,,,
NCOA5,1,0,0,,,,,
NCOR2,1,0,0,,,,,
NCR2,1,0,0,,,,,
NCR3,1,0,0,,,,,
NCS1,1,0,0,,,,,
NCSTN,1,0,0,,,,,
NDNF,1,0,0,,,,,
NDOR1,1,0,0,,,,,
NDRG2,1,0,0,,,,,
NDST2,1,0,0,,,,,
NDUFA2,1,0,0,,,,,
NDUFA4,1,0,0,,,,,
NDUFA7,1,0,0,,,,,
NDUFA9,1,0,0,,,,,
NDUFAF3,1,0,0,,,,,
NDUFAF6,1,0,0,,,,,
NDUFB10,1,0,0,,,,,
NDUFB3,1,0,0,,,,,
NDUFB6,1,0,0,,,,,
NDUFB8,1,0,0,,,,,
NDUFC2,1,0,0,,,,,
NDUFS1,1,0,0,,,,,
NDUFS4,1,0,0,,,,,
NDUFS8,1,0,0,,,,,
NDUFV3,1,0,0,,,,,
NECAB1,1,0,0,,,,,
NECAB3,1,0,0,,,,,
NECAP1,1,0,0,,,,,
NEDD1,1,0,0,,,,,
NEDD8,1,0,0,,,,,
NEFM,1,0,0,,,,,
NEK2,1,0,0,,,,,
NEK6,1,0,0,,,,,
NEK7,1,0,0,,,,,
NEK8,1,0,0,,,,,
NELFB,1,0,0,,,,,
NELFCD,1,0,0,,,,,
NEMF,1,0,0,,,,,
NET1,1,0,0,,,,,
NETO1,1,0,0,,,,,
NEU1,1,0,0,,,,,
NEU2,1,0,0,,,,,
NEU3,1,0,0,,,,,
NEURL1,1,0,0,,,,,
NEURL1B,1,0,0,,,,,
NEUROG1,1,0,0,,,,,
NEXN,1,0,0,,,,,
NFASC,1,0,0,,,,,
NFATC1,1,0,0,,,,,
NFE2,1,0,0,,,,,
NFE2L2,1,0,0,,,,,
NFIB,1,0,0,,,,,
NFKBIA,1,0,0,,,,,
NFKBIZ,1,0,0,,,,,
NFYB,1,0,0,,,,,
NGB,1,0,0,,,,,
NGDN,1,0,0,,,,,
NGF,1,0,0,,,,,
NHLRC1,1,0,0,,,,,
NHLRC3,1,0,0,,,,,
NHP2,1,0,0,,,,,
SNU13,1,0,0,,,,,
NID2,1,0,0,,,,,
NIN,1,0,0,,,,,
NIPAL4,1,0,0,,,,,
NIPBL,1,0,0,,,,,
NIPSNAP3A,1,0,0,,,,,
NISCH,1,0,0,,,,,
NIT1,1,0,0,,,,,
NKAIN2,1,0,0,,,,,
NKD2,1,0,0,,,,,
NKTR,1,0,0,,,,,
NKX2-2,1,0,0,,,,,
NLE1,1,0,0,,,,,
NLGN1,1,0,0,,,,,
NLK,1,0,0,,,,,
NLRC5,1,0,0,,,,,
NLRP10,1,0,0,,,,,
NLRP13,1,0,0,,,,,
NLRP14,1,0,0,,,,,
NLRP5,1,0,0,,,,,
NLRP6,1,0,0,,,,,
NLRP7,1,0,0,,,,,
NLRX1,1,0,0,,,,,
NMBR,1,0,0,,,,,
NMD3,1,0,0,,,,,
NME2,1,0,0,,,,,
NME3,1,0,0,,,,,
NME6,1,0,0,,,,,
NME9,1,0,0,,,,,
NMI,1,0,0,,,,,
NMNAT2,1,0,0,,,,,
NMNAT3,1,0,0,,,,,
NMRK2,1,0,0,,,,,
NNT,1,0,0,,,,,
NOA1,1,0,0,,,,,
NOB1,1,0,0,,,,,
NOD2,1,0,0,,,,,
NOL12,1,0,0,,,,,
NOL3,1,0,0,,,,,
NOL4L,1,0,0,,,,,
NOL6,1,0,0,,,,,
NOL8,1,0,0,,,,,
NOLC1,1,0,0,,,,,
NOMO3,1,0,0,,,,,
NOP10,1,0,0,,,,,
NOP16,1,0,0,,,,,
NOP2,1,0,0,,,,,
NOP58,1,0,0,,,,,
NOTCH2,1,0,0,,,,,
NOV,1,0,0,,,,,
NOVA2,1,0,0,,,,,
NOX5,1,0,0,,,,,
NOXA1,1,0,0,,,,,
NOXO1,1,0,0,,,,,
NOXRED1,1,0,0,,,,,
NPAS1,1,0,0,,,,,
NPAS2,1,0,0,,,,,
NPDC1,1,0,0,,,,,
NPEPL1,1,0,0,,,,,
NPHP1,1,0,0,,,,,
NPHP4,1,0,0,,,,,
NPIPA1,1,0,0,,,,,
NPIPA5,1,0,0,,,,,
NPIPA7,1,0,0,,,,,
NPIPB5,1,0,0,,,,,
NPM1,1,0,0,,,,,
NPNT,1,0,0,,,,,
NPPC,1,0,0,,,,,
NPR1,1,0,0,,,,,
NPR3,1,0,0,,,,,
NPTX1,1,0,0,,,,,
NR1H4,1,0,0,,,,,
NR2C1,1,0,0,,,,,
NR2F6,1,0,0,,,,,
NR4A3,1,0,0,,,,,
NR5A1,1,0,0,,,,,
NRBF2,1,0,0,,,,,
NRCAM,1,0,0,,,,,
NRDC,1,0,0,,,,,
NREP,1,0,0,,,,,
NRG2,1,0,0,,,,,
NRIP1,1,0,0,,,,,
NRL,1,0,0,,,,,
NRM,1,0,0,,,,,
NRP2,1,0,0,,,,,
NRTN,1,0,0,,,,,
NRXN2,1,0,0,,,,,
NRXN3,1,0,0,,,,,
NSA2,1,0,0,,,,,
NSF,1,0,0,,,,,
NSFL1C,1,0,0,,,,,
NSMCE2,1,0,0,,,,,
NSRP1,1,0,0,,,,,
NSUN2,1,0,0,,,,,
NSUN4,1,0,0,,,,,
NT5DC2,1,0,0,,,,,
NTN3,1,0,0,,,,,
NTRK1,1,0,0,,,,,
NTRK3,1,0,0,,,,,
NTSR2,1,0,0,,,,,
NUAK2,1,0,0,,,,,
NUBP2,1,0,0,,,,,
NUCB2,1,0,0,,,,,
NUCKS1,1,0,0,,,,,
NUDCD3,1,0,0,,,,,
NUDT14,1,0,0,,,,,
NUDT19,1,0,0,,,,,
NUDT4,1,0,0,,,,,
NUDT5,1,0,0,,,,,
NUDT7,1,0,0,,,,,
NUDT9,1,0,0,,,,,
NUF2,1,0,0,,,,,
NUFIP2,1,0,0,,,,,
NUMB,1,0,0,,,,,
NUP153,1,0,0,,,,,
NUP155,1,0,0,,,,,
NUP188,1,0,0,,,,,
NUP205,1,0,0,,,,,
NUP210,1,0,0,,,,,
NUP214,1,0,0,,,,,
NUP35,1,0,0,,,,,
NUP43,1,0,0,,,,,
NUP62,1,0,0,,,,,
NUP58,1,0,0,,,,,
NUTM2F,1,0,0,,,,,
NWD1,1,0,0,,,,,
NYAP1,1,0,0,,,,,
NYNRIN,1,0,0,,,,,
OASL,1,0,0,,,,,
OAZ1,1,0,0,,,,,
OAZ3,1,0,0,,,,,
OBSCN,1,0,0,,,,,
OC90,1,0,0,,,,,
OCEL1,1,0,0,,,,,
OCIAD2,1,0,0,,,,,
OCM2,1,0,0,,,,,
ODF1,1,0,0,,,,,
ODF2,1,0,0,,,,,
OGDH,1,0,0,,,,,
OGFOD1,1,0,0,,,,,
OGG1,1,0,0,,,,,
OGN,1,0,0,,,,,
OIP5,1,0,0,,,,,
OIT3,1,0,0,,,,,
OLA1,1,0,0,,,,,
OLAH,1,0,0,,,,,
